Itemset,Size,Support_Count,Support_Percentage,Support_Decimal
"('JUMBO BAG PINK VINTAGE PAISLEY', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,133,0.9452736318407959,0.00945273631840796
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK WITH WHITE SPOTS')",2,159,1.1300639658848615,0.011300639658848614
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT')",2,196,1.3930348258706469,0.013930348258706468
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,100,0.7107320540156361,0.007107320540156361
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK VINTAGE PAISLEY')",2,198,1.4072494669509594,0.014072494669509595
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI')",3,100,0.7107320540156361,0.007107320540156361
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG STRAWBERRY')",3,108,0.767590618336887,0.00767590618336887
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI')",2,229,1.6275764036958067,0.016275764036958067
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI')",3,113,0.8031272210376688,0.008031272210376687
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI')",3,119,0.845771144278607,0.00845771144278607
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",2,230,1.634683724235963,0.016346837242359632
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG STRAWBERRY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,105,0.7462686567164178,0.007462686567164179
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG STRAWBERRY')",2,246,1.7484008528784647,0.017484008528784647
"('JUMBO BAG SCANDINAVIAN PAISLEY',)",1,632,4.49182658137882,0.0449182658137882
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'LUNCH BAG SUKI  DESIGN')",2,114,0.810234541577825,0.00810234541577825
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,126,0.8955223880597015,0.008955223880597015
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG SCANDINAVIAN PAISLEY')",2,186,1.3219616204690832,0.013219616204690832
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG SCANDINAVIAN PAISLEY')",3,100,0.7107320540156361,0.007107320540156361
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,109,0.7746979388770434,0.007746979388770434
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO BAG STRAWBERRY')",3,119,0.845771144278607,0.00845771144278607
"('JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN PAISLEY')",2,198,1.4072494669509594,0.014072494669509595
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN PAISLEY')",3,102,0.7249466950959489,0.007249466950959489
"('JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,106,0.7533759772565742,0.007533759772565742
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN PAISLEY')",2,223,1.5849324804548686,0.015849324804548686
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,105,0.7462686567164178,0.007462686567164179
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO STORAGE BAG SUKI')",3,113,0.8031272210376688,0.008031272210376687
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO BAG STRAWBERRY')",3,123,0.8742004264392323,0.008742004264392323
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN PAISLEY')",3,124,0.8813077469793886,0.008813077469793887
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO STORAGE BAG SUKI')",2,236,1.6773276474769012,0.016773276474769012
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI')",3,131,0.9310589907604833,0.009310589907604833
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO STORAGE BAG SUKI')",3,133,0.9452736318407959,0.00945273631840796
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI')",3,137,0.9737029140014215,0.009737029140014215
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",2,257,1.8265813788201846,0.018265813788201846
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO BAG STRAWBERRY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,124,0.8813077469793886,0.008813077469793887
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,140,0.9950248756218906,0.009950248756218905
"('JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO BAG STRAWBERRY')",2,263,1.8692253020611231,0.01869225302061123
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN PAISLEY', 'JUMBO BAG STRAWBERRY')",3,158,1.122956645344705,0.01122956645344705
"('JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN PAISLEY')",2,307,2.181947405828003,0.02181947405828003
"('POSTAGE',)",1,633,4.498933901918976,0.044989339019189764
"('COOK WITH WINE METAL SIGN',)",1,634,4.506041222459133,0.045060412224591326
"('BATHROOM METAL SIGN', 'COOK WITH WINE METAL SIGN')",2,128,0.9097370291400142,0.009097370291400142
"('COOK WITH WINE METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,210,1.4925373134328357,0.014925373134328358
"('COOK WITH WINE METAL SIGN', 'GIN + TONIC DIET METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",3,114,0.810234541577825,0.00810234541577825
"('COOK WITH WINE METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN')",2,245,1.7412935323383085,0.017412935323383085
"('COOK WITH WINE METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN', 'PLEASE ONE PERSON METAL SIGN')",3,121,0.8599857853589197,0.008599857853589197
"('COOK WITH WINE METAL SIGN', 'GIN + TONIC DIET METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN')",3,154,1.0945273631840797,0.010945273631840797
"('COOK WITH WINE METAL SIGN', 'PLEASE ONE PERSON METAL SIGN')",2,248,1.7626154939587773,0.017626154939587774
"('COOK WITH WINE METAL SIGN', 'GIN + TONIC DIET METAL SIGN', 'PLEASE ONE PERSON METAL SIGN')",3,154,1.0945273631840797,0.010945273631840797
"('COOK WITH WINE METAL SIGN', 'GIN + TONIC DIET METAL SIGN')",2,311,2.2103766879886284,0.022103766879886282
"('SMALL POPCORN HOLDER',)",1,642,4.562899786780384,0.04562899786780384
"('60 TEATIME FAIRY CAKE CASES', 'SMALL POPCORN HOLDER')",2,101,0.7178393745557924,0.007178393745557924
"('SMALL POPCORN HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,121,0.8599857853589197,0.008599857853589197
"('PACK OF 6 BIRDY GIFT TAGS',)",1,643,4.57000710732054,0.0457000710732054
"('PACK OF 6 BIRDY GIFT TAGS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,105,0.7462686567164178,0.007462686567164179
"('6 RIBBONS RUSTIC CHARM', 'PACK OF 6 BIRDY GIFT TAGS')",2,108,0.767590618336887,0.00767590618336887
"('PACK OF 6 BIRDY GIFT TAGS', 'REGENCY CAKESTAND 3 TIER')",2,134,0.9523809523809524,0.009523809523809525
"('ASSORTED COLOUR BIRD ORNAMENT', 'PACK OF 6 BIRDY GIFT TAGS')",2,155,1.1016346837242361,0.01101634683724236
"('WOOD S/3 CABINET ANT WHITE FINISH',)",1,649,4.612651030561478,0.046126510305614786
"('RED HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,100,0.7107320540156361,0.007107320540156361
"('ASSORTED COLOUR BIRD ORNAMENT', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,103,0.7320540156361052,0.007320540156361052
"('HOME BUILDING BLOCK WORD', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,106,0.7533759772565742,0.007533759772565742
"('LOVE BUILDING BLOCK WORD', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,109,0.7746979388770434,0.007746979388770434
"('WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH')",2,261,1.8550106609808104,0.018550106609808104
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH')",3,148,1.0518834399431414,0.010518834399431415
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH')",4,125,0.8884150675195452,0.008884150675195452
"('WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH')",3,224,1.5920398009950247,0.015920398009950248
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH')",2,285,2.025586353944563,0.02025586353944563
"('WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE')",3,167,1.1869225302061124,0.011869225302061123
"('WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE')",2,314,2.2316986496090974,0.022316986496090974
"('6 RIBBONS RUSTIC CHARM',)",1,649,4.612651030561478,0.046126510305614786
"('6 RIBBONS RUSTIC CHARM', 'ASSORTED COLOUR BIRD ORNAMENT')",2,115,0.8173418621179815,0.008173418621179816
"('6 RIBBONS RUSTIC CHARM', 'REGENCY CAKESTAND 3 TIER')",2,119,0.845771144278607,0.00845771144278607
"('6 RIBBONS RUSTIC CHARM', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,147,1.0447761194029852,0.010447761194029851
"('BATHROOM METAL SIGN',)",1,664,4.719260838663824,0.04719260838663824
"('BATHROOM METAL SIGN', 'WOODEN FRAME ANTIQUE WHITE')",2,101,0.7178393745557924,0.007178393745557924
"('BATHROOM METAL SIGN', 'PLEASE ONE PERSON METAL SIGN')",2,108,0.767590618336887,0.00767590618336887
"('BATHROOM METAL SIGN', 'STRAWBERRY CERAMIC TRINKET BOX')",2,111,0.7889125799573561,0.00788912579957356
"('BATHROOM METAL SIGN', 'HOME BUILDING BLOCK WORD')",2,114,0.810234541577825,0.00810234541577825
"('BATHROOM METAL SIGN', 'GIN + TONIC DIET METAL SIGN')",2,125,0.8884150675195452,0.008884150675195452
"('BATHROOM METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN')",2,142,1.0092395167022032,0.010092395167022032
"('BATHROOM METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,203,1.4427860696517412,0.014427860696517412
"('PACK OF 72 SKULL CAKE CASES',)",1,664,4.719260838663824,0.04719260838663824
"('PACK OF 72 SKULL CAKE CASES', 'STRAWBERRY CERAMIC TRINKET BOX')",2,100,0.7107320540156361,0.007107320540156361
"('LUNCH BAG SUKI  DESIGN', 'PACK OF 72 SKULL CAKE CASES')",2,101,0.7178393745557924,0.007178393745557924
"('LUNCH BAG WOODLAND', 'PACK OF 72 SKULL CAKE CASES')",2,107,0.7604832977967306,0.007604832977967307
"('PACK OF 72 SKULL CAKE CASES', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,139,0.9879175550817342,0.009879175550817342
"('LUNCH BAG  BLACK SKULL.', 'PACK OF 72 SKULL CAKE CASES')",2,151,1.0732054015636106,0.010732054015636105
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",2,201,1.4285714285714286,0.014285714285714285
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,104,0.7391613361762616,0.0073916133617626155
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,128,0.9097370291400142,0.009097370291400142
"('PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",2,235,1.6702203269367448,0.016702203269367447
"('PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,114,0.810234541577825,0.00810234541577825
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,158,1.122956645344705,0.01122956645344705
"('PACK OF 72 RETRO SPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",2,271,1.9260838663823738,0.019260838663823738
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",3,150,1.0660980810234542,0.010660980810234541
"('60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 SKULL CAKE CASES')",2,289,2.0540156361051882,0.020540156361051883
"('NATURAL SLATE HEART CHALKBOARD',)",1,670,4.761904761904762,0.047619047619047616
"('NATURAL SLATE HEART CHALKBOARD', 'REGENCY CAKESTAND 3 TIER')",2,102,0.7249466950959489,0.007249466950959489
"('ASSORTED COLOUR BIRD ORNAMENT', 'NATURAL SLATE HEART CHALKBOARD')",2,104,0.7391613361762616,0.0073916133617626155
"('HEART OF WICKER SMALL', 'NATURAL SLATE HEART CHALKBOARD')",2,105,0.7462686567164178,0.007462686567164179
"('HEART OF WICKER LARGE', 'NATURAL SLATE HEART CHALKBOARD')",2,142,1.0092395167022032,0.010092395167022032
"('NATURAL SLATE HEART CHALKBOARD', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,225,1.5991471215351813,0.015991471215351813
"('CREAM HEART CARD HOLDER',)",1,676,4.8045486851457,0.048045486851457
"('CREAM HEART CARD HOLDER', 'LOVE BUILDING BLOCK WORD')",2,112,0.7960199004975124,0.007960199004975124
"('CREAM HEART CARD HOLDER', 'WOODEN FRAME ANTIQUE WHITE')",2,113,0.8031272210376688,0.008031272210376687
"('CREAM HEART CARD HOLDER', 'RED HANGING HEART T-LIGHT HOLDER')",2,117,0.8315565031982943,0.008315565031982943
"('CREAM HEART CARD HOLDER', 'HOME BUILDING BLOCK WORD')",2,119,0.845771144278607,0.00845771144278607
"('CREAM HEART CARD HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,322,2.288557213930348,0.022885572139303482
"('RETRO SPOT TEA SET CERAMIC 11 PC',)",1,679,4.82587064676617,0.04825870646766169
"('REGENCY CAKESTAND 3 TIER', 'RETRO SPOT TEA SET CERAMIC 11 PC')",2,106,0.7533759772565742,0.007533759772565742
"('PACK OF 72 RETRO SPOT CAKE CASES', 'RETRO SPOT TEA SET CERAMIC 11 PC')",2,116,0.8244491826581379,0.00824449182658138
"('RETRO SPOT TEA SET CERAMIC 11 PC', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,129,0.9168443496801706,0.009168443496801706
"('BAKING SET 9 PIECE RETROSPOT', 'RETRO SPOT TEA SET CERAMIC 11 PC')",2,213,1.5138592750533049,0.015138592750533048
"('PARTY BUNTING',)",1,679,4.82587064676617,0.04825870646766169
"('PARTY BUNTING', 'VINTAGE UNION JACK BUNTING')",2,117,0.8315565031982943,0.008315565031982943
"('PARTY BUNTING', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,165,1.1727078891257996,0.011727078891257996
"('72 SWEETHEART FAIRY CAKE CASES',)",1,687,4.88272921108742,0.0488272921108742
"('72 SWEETHEART FAIRY CAKE CASES', 'SET/20 RED SPOTTY PAPER NAPKINS')",2,101,0.7178393745557924,0.007178393745557924
"('72 SWEETHEART FAIRY CAKE CASES', 'STRAWBERRY CERAMIC TRINKET BOX')",2,121,0.8599857853589197,0.008599857853589197
"('72 SWEETHEART FAIRY CAKE CASES', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,180,1.279317697228145,0.01279317697228145
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'WHITE HANGING HEART T-LIGHT HOLDER')",3,101,0.7178393745557924,0.007178393745557924
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",2,285,2.025586353944563,0.02025586353944563
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",3,153,1.0874200426439231,0.010874200426439232
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",4,115,0.8173418621179815,0.008173418621179816
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES')",3,183,1.300639658848614,0.01300639658848614
"('72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES')",2,296,2.1037668798862827,0.02103766879886283
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES')",3,207,1.4712153518123667,0.014712153518123668
"('60 TEATIME FAIRY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES')",2,361,2.5657427149964462,0.025657427149964464
"('RED WOOLLY HOTTIE WHITE HEART.',)",1,698,4.96090973702914,0.0496090973702914
"('RED HANGING HEART T-LIGHT HOLDER', 'RED WOOLLY HOTTIE WHITE HEART.')",2,107,0.7604832977967306,0.007604832977967307
"('CHOCOLATE HOT WATER BOTTLE', 'RED WOOLLY HOTTIE WHITE HEART.')",2,161,1.144278606965174,0.011442786069651741
"('CHOCOLATE HOT WATER BOTTLE', 'HOT WATER BOTTLE TEA AND SYMPATHY', 'RED WOOLLY HOTTIE WHITE HEART.')",3,100,0.7107320540156361,0.007107320540156361
"('HOT WATER BOTTLE TEA AND SYMPATHY', 'RED WOOLLY HOTTIE WHITE HEART.')",2,194,1.378820184790334,0.013788201847903341
"('RED WOOLLY HOTTIE WHITE HEART.', 'SCOTTIE DOG HOT WATER BOTTLE')",2,201,1.4285714285714286,0.014285714285714285
"('RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,202,1.4356787491115848,0.014356787491115849
"('PINK CREAM FELT CRAFT TRINKET BOX',)",1,703,4.996446339729921,0.049964463397299215
"('60 TEATIME FAIRY CAKE CASES', 'PINK CREAM FELT CRAFT TRINKET BOX')",2,100,0.7107320540156361,0.007107320540156361
"('PINK CREAM FELT CRAFT TRINKET BOX', 'STRAWBERRY CERAMIC TRINKET BOX')",2,106,0.7533759772565742,0.007533759772565742
"('PINK CREAM FELT CRAFT TRINKET BOX', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,143,1.0163468372423596,0.010163468372423596
"('FELTCRAFT 6 FLOWER FRIENDS', 'PINK CREAM FELT CRAFT TRINKET BOX')",2,201,1.4285714285714286,0.014285714285714285
"('JUMBO BAG PINK WITH WHITE SPOTS',)",1,708,5.031982942430703,0.05031982942430704
"('JUMBO BAG PINK WITH WHITE SPOTS', 'PACK OF 72 RETRO SPOT CAKE CASES')",2,108,0.767590618336887,0.00767590618336887
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG WOODLAND')",2,111,0.7889125799573561,0.00788912579957356
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG  BLACK SKULL.')",2,123,0.8742004264392323,0.008742004264392323
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG CARS BLUE')",2,124,0.8813077469793886,0.008813077469793887
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG SPACEBOY DESIGN')",2,132,0.9381663113006397,0.009381663113006396
"('JUMBO BAG PINK WITH WHITE SPOTS', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,147,1.0447761194029852,0.010447761194029851
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG SUKI  DESIGN')",2,158,1.122956645344705,0.01122956645344705
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO STORAGE BAG SUKI', 'LUNCH BAG SUKI  DESIGN')",3,102,0.7249466950959489,0.007249466950959489
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN')",3,114,0.810234541577825,0.00810234541577825
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG RED SPOTTY')",2,185,1.3148542999289268,0.013148542999289269
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY')",3,137,0.9737029140014215,0.009737029140014215
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK WITH WHITE SPOTS')",2,193,1.3717128642501777,0.013717128642501776
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO STORAGE BAG SUKI')",3,104,0.7391613361762616,0.0073916133617626155
"('JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG STRAWBERRY')",3,119,0.845771144278607,0.00845771144278607
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG RED RETROSPOT')",2,231,1.6417910447761193,0.016417910447761194
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI')",3,107,0.7604832977967306,0.007604832977967307
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY')",3,120,0.8528784648187633,0.008528784648187633
"('JUMBO BAG PINK WITH WHITE SPOTS', 'LUNCH BAG PINK RETROSPOT')",2,236,1.6773276474769012,0.016773276474769012
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG STRAWBERRY', 'LUNCH BAG PINK RETROSPOT')",3,101,0.7178393745557924,0.007178393745557924
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO STORAGE BAG SUKI')",2,260,1.8479033404406537,0.01847903340440654
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI')",3,139,0.9879175550817342,0.009879175550817342
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG STRAWBERRY', 'JUMBO STORAGE BAG SUKI')",3,147,1.0447761194029852,0.010447761194029851
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",2,260,1.8479033404406537,0.01847903340440654
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG STRAWBERRY', 'JUMBO SHOPPER VINTAGE RED PAISLEY')",3,130,0.9239516702203269,0.00923951670220327
"('JUMBO BAG PINK WITH WHITE SPOTS', 'JUMBO BAG STRAWBERRY')",2,288,2.046908315565032,0.02046908315565032
"('VINTAGE UNION JACK BUNTING',)",1,723,5.138592750533049,0.05138592750533049
"('LOVE BUILDING BLOCK WORD', 'VINTAGE UNION JACK BUNTING')",2,102,0.7249466950959489,0.007249466950959489
"('REGENCY CAKESTAND 3 TIER', 'VINTAGE UNION JACK BUNTING')",2,109,0.7746979388770434,0.007746979388770434
"('HOME BUILDING BLOCK WORD', 'VINTAGE UNION JACK BUNTING')",2,116,0.8244491826581379,0.00824449182658138
"('VINTAGE UNION JACK BUNTING', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,214,1.5209665955934613,0.015209665955934613
"('HAND OVER THE CHOCOLATE   SIGN',)",1,726,5.159914712153518,0.05159914712153518
"('HAND OVER THE CHOCOLATE   SIGN', 'STRAWBERRY CERAMIC TRINKET BOX')",2,109,0.7746979388770434,0.007746979388770434
"('HAND OVER THE CHOCOLATE   SIGN', 'HOME BUILDING BLOCK WORD')",2,114,0.810234541577825,0.00810234541577825
"('HAND OVER THE CHOCOLATE   SIGN', 'PLEASE ONE PERSON METAL SIGN')",2,226,1.6062544420753375,0.016062544420753375
"('GIN + TONIC DIET METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN', 'PLEASE ONE PERSON METAL SIGN')",3,123,0.8742004264392323,0.008742004264392323
"('HAND OVER THE CHOCOLATE   SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,245,1.7412935323383085,0.017412935323383085
"('GIN + TONIC DIET METAL SIGN', 'HAND OVER THE CHOCOLATE   SIGN')",2,275,1.9545131485429992,0.01954513148542999
"('LUNCH BAG PINK RETROSPOT',)",1,726,5.159914712153518,0.05159914712153518
"('60 TEATIME FAIRY CAKE CASES', 'LUNCH BAG PINK RETROSPOT')",2,108,0.767590618336887,0.00767590618336887
"('LUNCH BAG PINK RETROSPOT', 'PACK OF 72 RETRO SPOT CAKE CASES')",2,111,0.7889125799573561,0.00788912579957356
"('JUMBO BAG RED RETROSPOT', 'LUNCH BAG PINK RETROSPOT')",2,130,0.9239516702203269,0.00923951670220327
"('JUMBO SHOPPER VINTAGE RED PAISLEY', 'LUNCH BAG PINK RETROSPOT')",2,141,1.0021321961620469,0.010021321961620469
"('JUMBO BAG STRAWBERRY', 'LUNCH BAG PINK RETROSPOT')",2,149,1.0589907604832978,0.010589907604832978
"('JUMBO STORAGE BAG SUKI', 'LUNCH BAG PINK RETROSPOT')",2,163,1.1584932480454868,0.011584932480454868
"('JUMBO STORAGE BAG SUKI', 'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY')",3,103,0.7320540156361052,0.007320540156361052
"('JUMBO STORAGE BAG SUKI', 'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN')",3,119,0.845771144278607,0.00845771144278607
"('LUNCH BAG PINK RETROSPOT', 'WHITE HANGING HEART T-LIGHT HOLDER')",2,183,1.300639658848614,0.01300639658848614
"('LUNCH BAG PINK RETROSPOT', 'LUNCH BAG RED SPOTTY', 'WHITE HANGING HEART T-LIGHT HOLDER')",3,111,0.7889125799573561,0.00788912579957356
